E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30a,E30b
1.3000E-08,2.2200E+01,3.6300E+01,2.1700E+01,3.8900E+01,3.4250E+01,7.0970E-01,7.4780E-01,7.5780E-01,2.3640E-01,-4.9020E-01,-3.9690E-01,-4.0270E-01,-7.3540E-01,-1.6200E-02,-1.0320E-01,-1.0440E-01,1.0669E+00,1.3000E-01,2.1400E+00,5.0000E-02,2.3000E-01,7.1127E+00,2.0758E-01,6.3179E-01,3.8000E-01,6.6800E+00,6.2880E-01,7.9737E-01,3.4043E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6300E+01,2.1700E+01,3.8900E+01,3.4250E+01,7.0970E-01,7.4800E-01,7.5840E-01,2.3620E-01,-4.9080E-01,-3.9740E-01,-4.0280E-01,-7.3700E-01,-1.5800E-02,-1.0290E-01,-1.0430E-01,1.1001E+00,1.3000E-01,2.1400E+00,1.7000E-01,2.4000E-01,7.1194E+00,2.0949E-01,6.3252E-01,3.6000E-01,6.6400E+00,6.7474E-01,8.3355E-01,3.4286E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6300E+01,2.1700E+01,3.8900E+01,3.4250E+01,7.1010E-01,7.4780E-01,7.5840E-01,2.3590E-01,-4.9090E-01,-3.9740E-01,-4.0280E-01,-7.4570E-01,-1.5700E-02,-1.0320E-01,-1.0400E-01,1.1085E+00,1.3000E-01,2.1500E+00,2.2000E-01,2.5000E-01,7.1155E+00,2.1520E-01,6.3283E-01,3.8000E-01,6.7800E+00,6.2880E-01,8.0604E-01,3.4400E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6300E+01,2.1700E+01,3.8900E+01,3.4250E+01,7.0990E-01,7.4800E-01,7.5860E-01,2.3760E-01,-4.9050E-01,-3.9700E-01,-4.0260E-01,-7.3550E-01,-1.6000E-02,-1.0300E-01,-1.0470E-01,1.0533E+00,1.3000E-01,2.1300E+00,2.6000E-01,2.4000E-01,7.1367E+00,2.1884E-01,6.3296E-01,3.5000E-01,6.6700E+00,5.3371E-01,7.9589E-01,3.3400E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6400E+01,2.1700E+01,3.8900E+01,3.4250E+01,7.0980E-01,7.4780E-01,7.5830E-01,2.3630E-01,-4.9030E-01,-3.9710E-01,-4.0310E-01,-7.4250E-01,-1.6300E-02,-9.9800E-02,-1.0520E-01,1.1078E+00,1.3000E-01,2.1400E+00,1.1000E-01,2.4000E-01,7.1403E+00,2.2292E-01,6.3281E-01,3.9000E-01,6.7700E+00,6.0780E-01,7.7801E-01,3.4468E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6400E+01,2.1700E+01,3.8900E+01,3.4250E+01,7.1030E-01,7.4820E-01,7.5850E-01,2.3770E-01,-4.9110E-01,-3.9750E-01,-4.0330E-01,-7.3590E-01,-1.5800E-02,-1.0260E-01,-1.0450E-01,1.0548E+00,1.3000E-01,2.1400E+00,1.2000E-01,2.5000E-01,7.1478E+00,2.2963E-01,6.3277E-01,3.7000E-01,6.7600E+00,6.5108E-01,8.1202E-01,3.4348E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6400E+01,2.1700E+01,3.9000E+01,3.4750E+01,7.1030E-01,7.4860E-01,7.5900E-01,2.3680E-01,-4.9090E-01,-3.9750E-01,-4.0330E-01,-7.3620E-01,-1.5800E-02,-1.0280E-01,-1.0120E-01,1.0942E+00,1.3000E-01,2.1400E+00,1.2000E-01,2.4000E-01,7.1583E+00,2.3933E-01,6.3235E-01,3.8000E-01,6.7300E+00,6.2880E-01,8.1362E-01,3.2391E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6400E+01,2.1800E+01,3.9000E+01,3.4500E+01,7.1030E-01,7.4850E-01,7.5880E-01,2.3700E-01,-4.9110E-01,-3.9730E-01,-4.0340E-01,-7.3610E-01,-1.6200E-02,-1.0310E-01,-1.0420E-01,1.0856E+00,1.3000E-01,2.1400E+00,1.2000E-01,2.6000E-01,7.1622E+00,2.4595E-01,6.3243E-01,3.7000E-01,6.7600E+00,6.5108E-01,7.7948E-01,3.2979E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6400E+01,2.1700E+01,3.9000E+01,3.4500E+01,7.1010E-01,7.4860E-01,7.5880E-01,2.3720E-01,-4.9100E-01,-3.9730E-01,-4.0310E-01,-7.3600E-01,-1.5800E-02,-1.0300E-01,-1.0450E-01,1.0753E+00,1.3000E-01,2.1500E+00,1.3000E-01,2.6000E-01,7.1619E+00,2.5219E-01,6.3461E-01,3.9000E-01,6.7300E+00,6.0780E-01,7.7797E-01,3.4130E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6400E+01,2.1700E+01,3.9000E+01,3.4500E+01,7.1070E-01,7.4870E-01,7.5910E-01,2.3490E-01,-4.9110E-01,-3.9750E-01,-4.0320E-01,-7.3800E-01,-1.5900E-02,-1.0320E-01,-1.0450E-01,1.1012E+00,1.3000E-01,2.1400E+00,1.1000E-01,2.6000E-01,7.1598E+00,2.6032E-01,6.3256E-01,3.9000E-01,6.8900E+00,6.0780E-01,7.6073E-01,3.1724E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6500E+01,2.1700E+01,3.9000E+01,3.4250E+01,7.1050E-01,7.4860E-01,7.5930E-01,2.3680E-01,-4.9110E-01,-3.9750E-01,-4.0330E-01,-7.3660E-01,-1.6200E-02,-1.0300E-01,-1.0450E-01,1.0956E+00,1.7000E-01,2.1400E+00,1.2000E-01,2.6000E-01,7.1592E+00,2.6826E-01,6.3112E-01,3.6000E-01,6.7700E+00,5.1445E-01,7.6029E-01,4.1905E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6500E+01,2.1700E+01,3.9100E+01,3.4250E+01,7.1050E-01,7.4860E-01,7.5880E-01,2.3670E-01,-4.9090E-01,-3.9750E-01,-4.0320E-01,-7.3920E-01,-1.5800E-02,-1.0330E-01,-1.0470E-01,1.1044E+00,1.3000E-01,2.1400E+00,1.2000E-01,2.3000E-01,7.1572E+00,2.7428E-01,6.2988E-01,3.9000E-01,6.7900E+00,6.0780E-01,7.6625E-01,3.3617E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6500E+01,2.1700E+01,3.9100E+01,3.4250E+01,7.1080E-01,7.4860E-01,7.5930E-01,2.3680E-01,-4.9100E-01,-3.9760E-01,-4.0310E-01,-7.3670E-01,-1.7200E-02,-1.0430E-01,-1.0520E-01,1.0978E+00,1.3000E-01,2.1400E+00,1.4000E-01,2.5000E-01,7.1521E+00,2.7926E-01,6.2871E-01,3.9000E-01,6.7800E+00,6.0780E-01,7.8540E-01,3.1020E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6500E+01,2.1800E+01,3.9100E+01,3.4750E+01,7.1020E-01,7.4870E-01,7.5880E-01,2.3720E-01,-4.9100E-01,-3.9750E-01,-4.0330E-01,-7.3600E-01,-1.4100E-02,-1.0170E-01,-1.0250E-01,1.0704E+00,1.3000E-01,2.1400E+00,7.0000E-02,2.4000E-01,7.1530E+00,2.8420E-01,6.2822E-01,4.0000E-01,6.8400E+00,5.8800E-01,7.5032E-01,3.4043E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6600E+01,2.1800E+01,3.9200E+01,3.4500E+01,7.1060E-01,7.4820E-01,7.5910E-01,2.3610E-01,-4.9090E-01,-3.9760E-01,-4.0340E-01,-7.4320E-01,-1.4300E-02,-1.0140E-01,-1.0290E-01,1.1093E+00,1.3000E-01,2.1500E+00,1.3000E-01,2.6000E-01,7.1476E+00,2.8651E-01,6.2733E-01,4.0000E-01,6.6900E+00,5.8800E-01,7.5999E-01,3.2174E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6600E+01,2.1800E+01,3.9200E+01,3.4250E+01,7.1060E-01,7.4840E-01,7.5870E-01,2.3680E-01,-4.9110E-01,-3.9760E-01,-4.0330E-01,-7.3660E-01,-1.5000E-02,-1.0130E-01,-1.0270E-01,1.0959E+00,1.3000E-01,2.1400E+00,1.1000E-01,2.6000E-01,7.1488E+00,2.8746E-01,6.2632E-01,3.8000E-01,7.0600E+00,4.7952E-01,7.1469E-01,3.4400E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6600E+01,2.1800E+01,3.9200E+01,3.4500E+01,7.1090E-01,7.4890E-01,7.5900E-01,2.3780E-01,-4.9100E-01,-3.9750E-01,-4.0330E-01,-7.3600E-01,-1.6200E-02,-1.0300E-01,-1.0440E-01,1.0581E+00,1.3000E-01,2.1200E+00,5.0000E-02,2.6000E-01,7.1472E+00,2.8761E-01,6.2723E-01,4.1000E-01,6.9400E+00,5.6931E-01,7.5947E-01,3.3191E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6600E+01,2.1700E+01,3.9200E+01,3.4500E+01,7.1040E-01,7.4810E-01,7.5890E-01,2.3620E-01,-4.9110E-01,-3.9750E-01,-4.0320E-01,-7.4440E-01,-1.5900E-02,-1.0280E-01,-1.0440E-01,1.1086E+00,1.3000E-01,2.1300E+00,2.7000E-01,2.6000E-01,7.1428E+00,2.9139E-01,6.2531E-01,4.1000E-01,6.6800E+00,5.6931E-01,7.9737E-01,3.3958E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6600E+01,2.1800E+01,3.9300E+01,3.4500E+01,7.1050E-01,7.4830E-01,7.5890E-01,2.3700E-01,-4.9100E-01,-3.9730E-01,-4.0340E-01,-7.3590E-01,-1.5900E-02,-1.0300E-01,-1.0440E-01,1.0837E+00,1.3000E-01,2.1400E+00,2.1000E-01,2.6000E-01,7.1417E+00,2.9085E-01,6.2338E-01,3.9000E-01,6.8900E+00,5.5860E-01,7.4333E-01,3.3800E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6700E+01,2.1800E+01,3.9300E+01,3.4500E+01,7.1010E-01,7.4840E-01,7.5870E-01,2.3600E-01,-4.9100E-01,-3.9750E-01,-4.0320E-01,-7.5260E-01,-1.6100E-02,-1.0290E-01,-1.0460E-01,1.1115E+00,1.3000E-01,2.1200E+00,1.7000E-01,2.5000E-01,7.1425E+00,2.9485E-01,6.2216E-01,4.1000E-01,7.0200E+00,5.2328E-01,7.5122E-01,3.5000E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6600E+01,2.1800E+01,3.9200E+01,3.4250E+01,7.0980E-01,7.4810E-01,7.5840E-01,2.3610E-01,-4.9080E-01,-3.9730E-01,-4.0300E-01,-7.4420E-01,-1.6100E-02,-1.0310E-01,-1.0440E-01,1.1079E+00,1.3000E-01,2.1400E+00,1.2000E-01,2.4000E-01,7.1340E+00,3.0153E-01,6.2140E-01,4.3000E-01,6.9400E+00,5.3496E-01,7.1921E-01,3.4889E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6700E+01,2.1800E+01,3.9300E+01,3.4750E+01,7.1020E-01,7.4860E-01,7.5870E-01,2.3630E-01,-4.9090E-01,-3.9750E-01,-4.0310E-01,-7.3890E-01,-1.6000E-02,-1.0290E-01,-1.0440E-01,1.1038E+00,1.3000E-01,2.1100E+00,4.0000E-02,2.5000E-01,7.1321E+00,3.0348E-01,6.2123E-01,4.3000E-01,6.9800E+00,5.3496E-01,7.4817E-01,3.3913E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6600E+01,2.1800E+01,3.9300E+01,3.4500E+01,7.1000E-01,7.4840E-01,7.5860E-01,2.3570E-01,-4.9110E-01,-3.9730E-01,-4.0310E-01,-7.3890E-01,-1.5900E-02,-1.0240E-01,-1.0460E-01,1.1117E+00,1.3000E-01,2.1300E+00,1.0000E-01,2.5000E-01,7.1266E+00,3.0821E-01,6.2150E-01,4.1000E-01,6.9400E+00,5.2328E-01,7.1921E-01,3.4255E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6600E+01,2.1700E+01,3.9200E+01,3.4500E+01,7.1050E-01,7.4870E-01,7.5920E-01,2.3800E-01,-4.9120E-01,-3.9740E-01,-4.0300E-01,-7.3570E-01,-1.6100E-02,-1.0320E-01,-1.0460E-01,1.0391E+00,1.3000E-01,2.1400E+00,1.5000E-01,2.4000E-01,7.1180E+00,3.1100E-01,6.2175E-01,4.1000E-01,7.0800E+00,5.6931E-01,7.1489E-01,3.2553E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6700E+01,2.1800E+01,3.9300E+01,3.4500E+01,7.1020E-01,7.4830E-01,7.5890E-01,2.3630E-01,-4.9080E-01,-3.9740E-01,-4.0290E-01,-7.4620E-01,-1.6200E-02,-1.0320E-01,-1.0450E-01,1.1088E+00,1.3000E-01,2.1100E+00,4.0000E-02,2.5000E-01,7.1130E+00,3.1392E-01,6.2209E-01,4.1000E-01,6.8900E+00,5.2328E-01,7.5493E-01,3.1321E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6700E+01,2.1800E+01,3.9300E+01,3.4500E+01,7.1030E-01,7.4830E-01,7.5900E-01,2.3670E-01,-4.9090E-01,-3.9760E-01,-4.0310E-01,-7.3630E-01,-1.6000E-02,-1.0260E-01,-1.0420E-01,1.0958E+00,1.3000E-01,2.1200E+00,6.0000E-02,2.4000E-01,7.1109E+00,3.1476E-01,6.2259E-01,4.2000E-01,7.0400E+00,5.0710E-01,7.3997E-01,3.4375E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6700E+01,2.1800E+01,3.9300E+01,3.4250E+01,7.1020E-01,7.4800E-01,7.5860E-01,2.3660E-01,-4.9080E-01,-3.9740E-01,-4.0300E-01,-7.3550E-01,-1.6500E-02,-1.0310E-01,-1.0440E-01,1.0872E+00,1.3000E-01,2.1400E+00,6.0000E-02,2.3000E-01,7.1049E+00,3.1466E-01,6.2331E-01,4.2000E-01,7.0100E+00,5.0710E-01,7.2129E-01,3.2500E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6700E+01,2.1800E+01,3.9300E+01,3.4250E+01,7.0970E-01,7.4830E-01,7.5850E-01,2.3660E-01,-4.9070E-01,-3.9730E-01,-4.0320E-01,-7.4100E-01,-1.6900E-02,-1.0190E-01,-1.0460E-01,1.1058E+00,1.3000E-01,2.1400E+00,7.0000E-02,2.3500E-01,7.0996E+00,3.1727E-01,6.2420E-01,4.2000E-01,6.7600E+00,4.6365E-01,7.3810E-01,3.4444E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6700E+01,2.1800E+01,3.9300E+01,3.4250E+01,7.0990E-01,7.4830E-01,7.5860E-01,2.3640E-01,-4.9090E-01,-3.9730E-01,-4.0300E-01,-7.3780E-01,-1.6000E-02,-1.0290E-01,-1.0460E-01,1.1022E+00,1.3000E-01,2.1100E+00,8.0000E-02,2.4000E-01,7.0930E+00,3.2082E-01,6.2537E-01,4.2000E-01,6.7900E+00,4.6365E-01,7.3390E-01,3.3200E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6800E+01,2.1800E+01,3.9300E+01,3.4500E+01,7.0970E-01,7.4770E-01,7.5850E-01,2.3720E-01,-4.9080E-01,-3.9730E-01,-4.0300E-01,-7.3540E-01,-1.5900E-02,-1.0340E-01,-1.0450E-01,1.0710E+00,1.3000E-01,2.1300E+00,1.0000E-01,2.4000E-01,7.0849E+00,3.2383E-01,6.2793E-01,4.3000E-01,6.9200E+00,4.9181E-01,7.3630E-01,3.5745E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6800E+01,2.1800E+01,3.9400E+01,3.4250E+01,7.0980E-01,7.4780E-01,7.5860E-01,2.3660E-01,-4.9080E-01,-3.9730E-01,-4.0320E-01,-7.3610E-01,-1.5900E-02,-1.0260E-01,-1.0440E-01,1.0952E+00,1.3000E-01,2.1200E+00,9.0000E-02,2.3000E-01,7.0689E+00,3.2366E-01,6.2884E-01,4.2000E-01,6.7900E+00,5.5165E-01,7.3977E-01,3.3696E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6800E+01,2.1800E+01,3.9400E+01,3.4500E+01,7.1020E-01,7.4840E-01,7.5900E-01,2.3790E-01,-4.9080E-01,-3.9740E-01,-4.0320E-01,-7.3540E-01,-1.6300E-02,-1.0330E-01,-1.0460E-01,1.0438E+00,1.3000E-01,2.1400E+00,1.2000E-01,2.5000E-01,7.0641E+00,3.2407E-01,6.2667E-01,4.3000E-01,6.8500E+00,4.9181E-01,7.1689E-01,3.3200E-02,3.6061E-01
1.3000E-08,2.2200E+01,3.6800E+01,2.1800E+01,3.9400E+01,3.4500E+01,7.0990E-01,7.4780E-01,7.5860E-01,2.3610E-01,-4.9090E-01,-3.9750E-01,-4.0310E-01,-7.3920E-01,-1.5800E-02,-1.0290E-01,-1.0460E-01,1.1041E+00,1.3000E-01,2.1500E+00,1.6000E-01,2.5000E-01,7.0576E+00,3.1965E-01,6.2662E-01,4.0000E-01,6.7400E+00,4.0489E-01,7.6760E-01,3.5227E-02,3.6061E-01
1.3000E-08,2.2100E+01,3.6800E+01,2.1800E+01,3.9400E+01,3.4250E+01,7.1060E-01,7.4790E-01,7.5870E-01,2.3600E-01,-4.9060E-01,-3.9740E-01,-4.0310E-01,-7.3920E-01,-1.6300E-02,-1.0290E-01,-1.0420E-01,1.1107E+00,1.3000E-01,2.1200E+00,1.0000E-01,2.5000E-01,7.0564E+00,3.2456E-01,6.2654E-01,4.3000E-01,6.7400E+00,5.3496E-01,7.2316E-01,3.5000E-02,3.6061E-01
1.3000E-08,2.2100E+01,3.6800E+01,2.1800E+01,3.9400E+01,3.4500E+01,7.0970E-01,7.4790E-01,7.5850E-01,2.3700E-01,-4.9060E-01,-3.9740E-01,-4.0290E-01,-7.3570E-01,-1.6400E-02,-1.0270E-01,-1.0470E-01,1.0712E+00,1.3000E-01,2.1200E+00,2.5000E-01,2.5000E-01,7.0631E+00,3.2842E-01,6.2702E-01,4.2000E-01,6.6300E+00,5.0710E-01,7.8691E-01,3.5208E-02,3.6061E-01
1.2000E-08,2.2200E+01,3.6900E+01,2.1800E+01,3.9400E+01,3.4500E+01,7.1000E-01,7.4820E-01,7.5870E-01,2.3790E-01,-4.9040E-01,-3.9730E-01,-4.0290E-01,-7.3550E-01,-1.5000E-02,-1.0310E-01,-1.0450E-01,1.0475E+00,1.3000E-01,2.1400E+00,7.0000E-02,2.3000E-01,7.0703E+00,3.3248E-01,6.2705E-01,4.2000E-01,6.9800E+00,5.0710E-01,7.0249E-01,3.6327E-02,3.6061E-01
1.2000E-08,2.2200E+01,3.6900E+01,2.1800E+01,3.9400E+01,3.4500E+01,7.0980E-01,7.4820E-01,7.5860E-01,2.3770E-01,-4.9070E-01,-3.9720E-01,-4.0320E-01,-7.3570E-01,-1.5900E-02,-1.0320E-01,-1.0460E-01,1.0402E+00,1.3000E-01,2.1500E+00,1.0000E-01,2.4000E-01,7.0752E+00,3.2960E-01,6.2674E-01,4.1000E-01,6.9400E+00,5.2328E-01,7.2208E-01,3.5800E-02,3.6061E-01
1.2000E-08,2.2100E+01,3.6800E+01,2.1800E+01,3.9500E+01,3.4250E+01,7.1020E-01,7.4860E-01,7.5890E-01,2.3710E-01,-4.9100E-01,-3.9740E-01,-4.0320E-01,-7.3590E-01,-1.6400E-02,-1.0320E-01,-1.0450E-01,1.0808E+00,1.3000E-01,2.1200E+00,3.0000E-02,2.5000E-01,7.0815E+00,3.2970E-01,6.2675E-01,4.4000E-01,6.9100E+00,4.7735E-01,7.3479E-01,3.5417E-02,3.6061E-01
1.2000E-08,2.2100E+01,3.6900E+01,2.1800E+01,3.9500E+01,3.4500E+01,7.1040E-01,7.4850E-01,7.5880E-01,2.3600E-01,-4.9100E-01,-3.9780E-01,-4.0320E-01,-7.3660E-01,-1.6200E-02,-1.0330E-01,-1.0460E-01,1.0952E+00,1.3000E-01,2.1400E+00,1.1000E-01,2.3000E-01,7.0753E+00,3.3741E-01,6.2650E-01,4.0000E-01,6.9800E+00,4.0489E-01,6.9681E-01,3.6444E-02,3.6061E-01
1.2000E-08,2.2100E+01,3.6900E+01,2.1800E+01,3.9500E+01,3.4500E+01,7.1020E-01,7.4820E-01,7.5890E-01,2.3650E-01,-4.9100E-01,-3.9730E-01,-4.0300E-01,-7.4160E-01,-1.6000E-02,-1.0330E-01,-1.0470E-01,1.1067E+00,1.3000E-01,2.1200E+00,1.0000E-01,2.4000E-01,7.0709E+00,3.3950E-01,6.2350E-01,4.2000E-01,6.8300E+00,4.2142E-01,7.1087E-01,3.6735E-02,3.6061E-01
1.2000E-08,2.2200E+01,3.7000E+01,2.1800E+01,3.9500E+01,3.4750E+01,7.0990E-01,7.4820E-01,7.5910E-01,2.3620E-01,-4.9100E-01,-3.9760E-01,-4.0350E-01,-7.5280E-01,-1.6300E-02,-1.0320E-01,-1.0360E-01,1.1112E+00,1.3000E-01,2.1500E+00,1.2000E-01,2.4500E-01,7.0638E+00,3.4214E-01,6.2247E-01,4.4000E-01,6.9700E+00,4.7735E-01,7.1236E-01,3.6364E-02,3.6061E-01
1.2000E-08,2.2100E+01,3.6900E+01,2.1800E+01,3.9500E+01,3.4250E+01,7.1010E-01,7.4800E-01,7.5880E-01,2.3720E-01,-4.9060E-01,-3.9750E-01,-4.0310E-01,-7.3560E-01,-1.5800E-02,-1.0270E-01,-1.0450E-01,1.0755E+00,1.3000E-01,2.1400E+00,1.2000E-01,2.5000E-01,7.0552E+00,3.4633E-01,6.2174E-01,4.2000E-01,6.9800E+00,4.6365E-01,7.1959E-01,3.7234E-02,3.6061E-01
1.2000E-08,2.2100E+01,3.7000E+01,2.1800E+01,3.9500E+01,3.4250E+01,7.0990E-01,7.4800E-01,7.5860E-01,2.3610E-01,-4.9080E-01,-3.9740E-01,-4.0310E-01,-7.3810E-01,-1.6300E-02,-1.0310E-01,-1.0430E-01,1.1030E+00,1.3000E-01,2.1200E+00,1.6000E-01,2.5000E-01,7.0536E+00,3.5246E-01,6.2065E-01,4.1000E-01,6.9600E+00,4.7835E-01,6.9085E-01,3.7347E-02,3.6061E-01
1.2000E-08,2.2100E+01,3.7000E+01,2.1800E+01,3.9500E+01,3.4250E+01,7.1000E-01,7.4860E-01,7.5870E-01,2.3600E-01,-4.9090E-01,-3.9720E-01,-4.0310E-01,-7.3810E-01,-1.6400E-02,-1.0320E-01,-1.0440E-01,1.1112E+00,1.3000E-01,2.1400E+00,1.2000E-01,2.6000E-01,7.0527E+00,3.5722E-01,6.1992E-01,4.5000E-01,6.7200E+00,4.6365E-01,7.5267E-01,3.7500E-02,3.6061E-01
1.2000E-08,2.2100E+01,3.7000E+01,2.1800E+01,3.9600E+01,3.4250E+01,7.1040E-01,7.4820E-01,7.5900E-01,2.3740E-01,-4.9060E-01,-3.9720E-01,-4.0270E-01,-7.3540E-01,-1.6200E-02,-1.0290E-01,-1.0470E-01,1.0756E+00,1.3000E-01,2.1500E+00,1.6000E-01,2.4000E-01,7.0547E+00,3.6205E-01,6.1897E-01,4.4000E-01,6.6500E+00,4.7735E-01,7.6585E-01,3.6596E-02,3.6061E-01
1.2000E-08,2.2100E+01,3.7000E+01,2.1800E+01,3.9600E+01,3.4750E+01,7.0960E-01,7.4740E-01,7.5850E-01,2.3580E-01,-4.9060E-01,-3.9710E-01,-4.0290E-01,-7.3660E-01,-1.6100E-02,-1.0270E-01,-1.0420E-01,1.0995E+00,1.3000E-01,2.1400E+00,1.2000E-01,2.4000E-01,7.0593E+00,3.6668E-01,6.1853E-01,4.3000E-01,6.7400E+00,4.4976E-01,7.2612E-01,3.6222E-02,3.6061E-01
1.2000E-08,2.2100E+01,3.7100E+01,2.1800E+01,3.9600E+01,3.4500E+01,7.0990E-01,7.4780E-01,7.5830E-01,2.3580E-01,-4.9060E-01,-3.9730E-01,-4.0280E-01,-7.4700E-01,-1.6000E-02,-1.0310E-01,-1.0430E-01,1.1087E+00,1.3000E-01,2.1400E+00,1.1000E-01,2.4000E-01,7.0604E+00,3.7083E-01,6.1813E-01,4.1000E-01,6.9100E+00,5.2328E-01,7.3479E-01,3.7143E-02,3.6061E-01
1.2000E-08,2.2100E+01,3.7100E+01,2.1800E+01,3.9600E+01,3.4750E+01,7.0940E-01,7.4740E-01,7.5800E-01,2.3590E-01,-4.9040E-01,-3.9700E-01,-4.0270E-01,-7.4670E-01,-1.6200E-02,-1.0300E-01,-1.0450E-01,1.1081E+00,1.3000E-01,2.1300E+00,1.5000E-01,2.6000E-01,7.0606E+00,3.7693E-01,6.1800E-01,4.1000E-01,6.6600E+00,3.9234E-01,7.3739E-01,3.5217E-02,3.6061E-01
1.2000E-08,2.2100E+01,3.7100E+01,2.1800E+01,3.9600E+01,3.4250E+01,7.0970E-01,7.4790E-01,7.5830E-01,2.3600E-01,-4.9010E-01,-3.9710E-01,-4.0280E-01,-7.4280E-01,-1.7000E-02,-1.0430E-01,-1.0000E-01,1.1062E+00,1.3000E-01,2.1300E+00,1.0000E-01,2.3000E-01,7.0560E+00,3.8160E-01,6.1784E-01,4.4000E-01,6.7600E+00,4.3663E-01,7.1746E-01,3.6047E-02,3.6061E-01
1.2000E-08,2.2100E+01,3.7100E+01,2.1800E+01,3.9600E+01,3.4250E+01,7.0990E-01,7.4820E-01,7.5900E-01,2.3640E-01,-4.9060E-01,-3.9730E-01,-4.0290E-01,-7.3960E-01,-1.5000E-02,-1.0430E-01,-1.0380E-01,1.1056E+00,1.3000E-01,2.1300E+00,1.0000E-01,2.4000E-01,7.0535E+00,3.8981E-01,6.1778E-01,4.3000E-01,6.7900E+00,4.4976E-01,7.4271E-01,3.6591E-02,3.6061E-01
1.2000E-08,2.2100E+01,3.7100E+01,2.1800E+01,3.9700E+01,3.4250E+01,7.0970E-01,7.4770E-01,7.5830E-01,2.3680E-01,-4.9080E-01,-3.9720E-01,-4.0300E-01,-7.3560E-01,-1.4300E-02,-1.0190E-01,-1.0270E-01,1.0780E+00,1.3000E-01,2.1400E+00,1.3000E-01,2.6000E-01,7.0487E+00,3.9700E-01,6.1791E-01,4.3000E-01,6.8700E+00,4.0891E-01,7.0262E-01,3.7778E-02,3.6061E-01
1.2000E-08,2.2100E+01,3.7200E+01,2.1800E+01,3.9700E+01,3.4250E+01,7.1000E-01,7.4800E-01,7.5870E-01,2.3610E-01,-4.9080E-01,-3.9730E-01,-4.0290E-01,-7.4010E-01,-1.6000E-02,-1.0290E-01,-1.0430E-01,1.1054E+00,1.3000E-01,2.1400E+00,2.1000E-01,2.6000E-01,7.0393E+00,4.0037E-01,6.1818E-01,4.2000E-01,6.6500E+00,5.0710E-01,7.4782E-01,3.7826E-02,3.6061E-01
1.3000E-08,2.2100E+01,3.7200E+01,2.1800E+01,3.9700E+01,3.4250E+01,7.1000E-01,7.4790E-01,7.5860E-01,2.3650E-01,-4.9090E-01,-3.9720E-01,-4.0280E-01,-7.3580E-01,-1.6000E-02,-1.0280E-01,-1.0440E-01,1.0893E+00,1.3000E-01,2.1400E+00,1.2000E-01,2.3000E-01,7.0382E+00,4.0208E-01,6.1625E-01,4.4000E-01,6.8000E+00,4.7735E-01,7.4424E-01,3.8723E-02,3.6061E-01
1.3000E-08,2.2100E+01,3.7200E+01,2.1800E+01,3.9700E+01,3.4500E+01,7.1050E-01,7.4860E-01,7.5910E-01,2.3790E-01,-4.9070E-01,-3.9720E-01,-4.0300E-01,-7.3570E-01,-1.6100E-02,-1.0310E-01,-1.0470E-01,1.0545E+00,1.3000E-01,2.1400E+00,1.2000E-01,2.6000E-01,7.0336E+00,4.0632E-01,6.1547E-01,4.4000E-01,6.9700E+00,4.7735E-01,7.2378E-01,3.8478E-02,3.6061E-01
